Area,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Item_normalized
India,2001,183627,1083.0,43720.04,26.52,potatoes
India,2001,183627,1083.0,43720.04,27.56,potatoes
India,2001,183627,1083.0,43720.04,25.59,potatoes
India,2001,183627,1083.0,43720.04,26.02,potatoes
India,2001,183627,1083.0,43720.04,25.33,potatoes
India,2001,183627,1083.0,43720.04,24.5,potatoes
India,2001,183627,1083.0,43720.04,26.32,potatoes
India,2001,183627,1083.0,43720.04,25.86,potatoes
India,2001,183627,1083.0,43720.04,25.82,potatoes
India,2001,183627,1083.0,43720.04,25.34,potatoes
India,2001,183627,1083.0,43720.04,26.91,potatoes
India,2001,183627,1083.0,43720.04,24.76,potatoes
India,2001,183627,1083.0,43720.04,26.9,potatoes
India,2001,183627,1083.0,43720.04,26.9,potatoes
India,2001,183627,1083.0,43720.04,25.92,potatoes
India,2001,9400,1083.0,43720.04,25.76,soybeans
India,2001,9400,1083.0,43720.04,27.2,soybeans
India,2001,9400,1083.0,43720.04,26.02,soybeans
India,2001,9400,1083.0,43720.04,24.5,soybeans
India,2001,9400,1083.0,43720.04,25.53,soybeans
India,2001,9400,1083.0,43720.04,25.95,soybeans
India,2001,9400,1083.0,43720.04,25.86,soybeans
India,2001,9400,1083.0,43720.04,26.52,soybeans
India,2001,9400,1083.0,43720.04,27.56,soybeans
India,2001,9400,1083.0,43720.04,25.59,soybeans
India,2001,9400,1083.0,43720.04,26.02,soybeans
India,2001,9400,1083.0,43720.04,25.33,soybeans
India,2001,9400,1083.0,43720.04,24.5,soybeans
India,2001,9400,1083.0,43720.04,26.32,soybeans
India,2001,9400,1083.0,43720.04,25.86,soybeans
India,2001,9400,1083.0,43720.04,25.82,soybeans
India,2001,9400,1083.0,43720.04,25.34,soybeans
India,2001,9400,1083.0,43720.04,26.91,soybeans
India,2001,9400,1083.0,43720.04,24.76,soybeans
India,2001,9400,1083.0,43720.04,26.9,soybeans
India,2001,9400,1083.0,43720.04,26.9,soybeans
India,2001,9400,1083.0,43720.04,25.92,soybeans
India,2001,88368,1083.0,43720.04,25.76,sweet potatoes
India,2001,88368,1083.0,43720.04,27.2,sweet potatoes
India,2001,88368,1083.0,43720.04,26.02,sweet potatoes
India,2001,88368,1083.0,43720.04,24.5,sweet potatoes
India,2001,88368,1083.0,43720.04,25.53,sweet potatoes
India,2001,88368,1083.0,43720.04,25.95,sweet potatoes
India,2001,88368,1083.0,43720.04,25.86,sweet potatoes
India,2001,88368,1083.0,43720.04,26.52,sweet potatoes
India,2001,88368,1083.0,43720.04,27.56,sweet potatoes
India,2001,88368,1083.0,43720.04,25.59,sweet potatoes
India,2001,88368,1083.0,43720.04,26.02,sweet potatoes
India,2001,88368,1083.0,43720.04,25.33,sweet potatoes
India,2001,88368,1083.0,43720.04,24.5,sweet potatoes
India,2001,88368,1083.0,43720.04,26.32,sweet potatoes
India,2001,88368,1083.0,43720.04,25.86,sweet potatoes
India,2001,88368,1083.0,43720.04,25.82,sweet potatoes
India,2001,88368,1083.0,43720.04,25.34,sweet potatoes
India,2001,88368,1083.0,43720.04,26.91,sweet potatoes
India,2001,88368,1083.0,43720.04,24.76,sweet potatoes
India,2001,88368,1083.0,43720.04,26.9,sweet potatoes
India,2001,88368,1083.0,43720.04,26.9,sweet potatoes
India,2001,88368,1083.0,43720.04,25.92,sweet potatoes
India,2002,272746,1083.0,42482.56,26.66,cassava
India,2002,272746,1083.0,42482.56,27.72,cassava
India,2002,272746,1083.0,42482.56,26.79,cassava
India,2002,272746,1083.0,42482.56,24.91,cassava
India,2002,272746,1083.0,42482.56,25.76,cassava
India,2002,272746,1083.0,42482.56,26.55,cassava
India,2002,272746,1083.0,42482.56,26.63,cassava
India,2002,272746,1083.0,42482.56,26.7,cassava
India,2002,272746,1083.0,42482.56,27.67,cassava
India,2002,272746,1083.0,42482.56,26.15,cassava
India,2002,272746,1083.0,42482.56,27.03,cassava
India,2002,272746,1083.0,42482.56,26.12,cassava
India,2002,272746,1083.0,42482.56,24.91,cassava
India,2002,272746,1083.0,42482.56,26.75,cassava
India,2002,272746,1083.0,42482.56,26.63,cassava
India,2002,272746,1083.0,42482.56,26.06,cassava
India,2002,272746,1083.0,42482.56,25.58,cassava
India,2002,272746,1083.0,42482.56,27.15,cassava
India,2002,272746,1083.0,42482.56,25.07,cassava
India,2002,272746,1083.0,42482.56,27.35,cassava
India,2002,272746,1083.0,42482.56,27.35,cassava
India,2002,272746,1083.0,42482.56,26.49,cassava
India,2002,194173,1083.0,42482.56,26.66,potatoes
India,2002,194173,1083.0,42482.56,27.72,potatoes
India,2002,194173,1083.0,42482.56,26.79,potatoes
India,2002,194173,1083.0,42482.56,24.91,potatoes
India,2002,194173,1083.0,42482.56,25.76,potatoes
India,2002,194173,1083.0,42482.56,26.55,potatoes
India,2002,194173,1083.0,42482.56,26.63,potatoes
India,2002,194173,1083.0,42482.56,26.7,potatoes
India,2002,194173,1083.0,42482.56,27.67,potatoes
India,2002,194173,1083.0,42482.56,26.15,potatoes
India,2002,194173,1083.0,42482.56,27.03,potatoes
India,2002,194173,1083.0,42482.56,26.12,potatoes
India,2002,194173,1083.0,42482.56,24.91,potatoes
India,2002,194173,1083.0,42482.56,26.75,potatoes
India,2002,194173,1083.0,42482.56,26.63,potatoes
India,2002,194173,1083.0,42482.56,26.06,potatoes
India,2002,194173,1083.0,42482.56,25.58,potatoes
India,2002,194173,1083.0,42482.56,27.15,potatoes
India,2002,194173,1083.0,42482.56,25.07,potatoes
India,2002,194173,1083.0,42482.56,27.35,potatoes
India,2002,194173,1083.0,42482.56,27.35,potatoes
India,2002,194173,1083.0,42482.56,26.49,potatoes
India,2002,7624,1083.0,42482.56,26.66,soybeans
India,2002,7624,1083.0,42482.56,27.72,soybeans
India,2002,7624,1083.0,42482.56,26.79,soybeans
India,2002,7624,1083.0,42482.56,24.91,soybeans
India,2002,7624,1083.0,42482.56,25.76,soybeans
India,2002,7624,1083.0,42482.56,26.55,soybeans
India,2002,7624,1083.0,42482.56,26.63,soybeans
India,2002,7624,1083.0,42482.56,26.7,soybeans
India,2002,7624,1083.0,42482.56,27.67,soybeans
India,2002,7624,1083.0,42482.56,26.15,soybeans
India,2002,7624,1083.0,42482.56,27.03,soybeans
India,2002,7624,1083.0,42482.56,26.12,soybeans
India,2002,7624,1083.0,42482.56,24.91,soybeans
India,2002,7624,1083.0,42482.56,26.75,soybeans
India,2002,7624,1083.0,42482.56,26.63,soybeans
India,2002,7624,1083.0,42482.56,26.06,soybeans
India,2002,7624,1083.0,42482.56,25.58,soybeans
India,2002,7624,1083.0,42482.56,27.15,soybeans
India,2002,7624,1083.0,42482.56,25.07,soybeans
India,2002,7624,1083.0,42482.56,27.35,soybeans
India,2002,7624,1083.0,42482.56,27.35,soybeans
India,2002,7624,1083.0,42482.56,26.49,soybeans
India,2002,85694,1083.0,42482.56,26.66,sweet potatoes
India,2002,85694,1083.0,42482.56,27.72,sweet potatoes
India,2002,85694,1083.0,42482.56,26.79,sweet potatoes
India,2002,85694,1083.0,42482.56,24.91,sweet potatoes
India,2002,85694,1083.0,42482.56,25.76,sweet potatoes
India,2002,85694,1083.0,42482.56,26.55,sweet potatoes
India,2002,85694,1083.0,42482.56,26.63,sweet potatoes
India,2002,85694,1083.0,42482.56,26.7,sweet potatoes
India,2002,85694,1083.0,42482.56,27.67,sweet potatoes
India,2002,85694,1083.0,42482.56,26.15,sweet potatoes
India,2002,85694,1083.0,42482.56,27.03,sweet potatoes
India,2002,85694,1083.0,42482.56,26.12,sweet potatoes
India,2002,85694,1083.0,42482.56,24.91,sweet potatoes
India,2002,85694,1083.0,42482.56,26.75,sweet potatoes
India,2002,85694,1083.0,42482.56,26.63,sweet potatoes
India,2002,85694,1083.0,42482.56,26.06,sweet potatoes
India,2002,85694,1083.0,42482.56,25.58,sweet potatoes
India,2002,85694,1083.0,42482.56,27.15,sweet potatoes
India,2002,85694,1083.0,42482.56,25.07,sweet potatoes
India,2002,85694,1083.0,42482.56,27.35,sweet potatoes
India,2002,85694,1083.0,42482.56,27.35,sweet potatoes
India,2002,85694,1083.0,42482.56,26.49,sweet potatoes
India,2004,270436,1083.0,35113.0,26.11,cassava
India,2004,270436,1083.0,35113.0,27.63,cassava
India,2004,270436,1083.0,35113.0,26.25,cassava
India,2004,270436,1083.0,35113.0,24.85,cassava
India,2004,270436,1083.0,35113.0,25.25,cassava
India,2004,270436,1083.0,35113.0,26.22,cassava
India,2004,270436,1083.0,35113.0,26.24,cassava
India,2004,270436,1083.0,35113.0,26.63,cassava
India,2004,270436,1083.0,35113.0,27.23,cassava
India,2004,270436,1083.0,35113.0,25.98,cassava
India,2004,270436,1083.0,35113.0,26.64,cassava
India,2004,270436,1083.0,35113.0,25.59,cassava
India,2004,270436,1083.0,35113.0,24.85,cassava
India,2004,270436,1083.0,35113.0,26.41,cassava
India,2004,270436,1083.0,35113.0,26.24,cassava
India,2004,270436,1083.0,35113.0,25.69,cassava
India,2004,270436,1083.0,35113.0,25.32,cassava
India,2004,270436,1083.0,35113.0,27.16,cassava
India,2004,270436,1083.0,35113.0,24.69,cassava
India,2004,270436,1083.0,35113.0,27.29,cassava
India,2004,270436,1083.0,35113.0,27.29,cassava
India,2004,270436,1083.0,35113.0,25.95,cassava
India,2004,188091,1083.0,35113.0,26.11,potatoes
India,2004,188091,1083.0,35113.0,27.63,potatoes
India,2004,188091,1083.0,35113.0,26.25,potatoes
India,2004,188091,1083.0,35113.0,24.85,potatoes
India,2004,188091,1083.0,35113.0,25.25,potatoes
India,2004,188091,1083.0,35113.0,26.22,potatoes
India,2004,188091,1083.0,35113.0,26.24,potatoes
India,2004,188091,1083.0,35113.0,26.63,potatoes
India,2004,188091,1083.0,35113.0,27.23,potatoes
India,2004,188091,1083.0,35113.0,25.98,potatoes
India,2004,188091,1083.0,35113.0,26.64,potatoes
India,2004,188091,1083.0,35113.0,25.59,potatoes
India,2004,188091,1083.0,35113.0,24.85,potatoes
India,2004,188091,1083.0,35113.0,26.41,potatoes
India,2004,188091,1083.0,35113.0,26.24,potatoes
India,2004,188091,1083.0,35113.0,25.69,potatoes
India,2004,188091,1083.0,35113.0,25.32,potatoes
India,2004,188091,1083.0,35113.0,27.16,potatoes
India,2004,188091,1083.0,35113.0,24.69,potatoes
India,2004,188091,1083.0,35113.0,27.29,potatoes
India,2004,188091,1083.0,35113.0,27.29,potatoes
India,2004,188091,1083.0,35113.0,25.95,potatoes
India,2004,9082,1083.0,35113.0,26.11,soybeans
India,2004,9082,1083.0,35113.0,27.63,soybeans
India,2004,9082,1083.0,35113.0,26.25,soybeans
India,2004,9082,1083.0,35113.0,24.85,soybeans
India,2004,9082,1083.0,35113.0,25.25,soybeans
India,2004,9082,1083.0,35113.0,26.22,soybeans
India,2004,9082,1083.0,35113.0,26.24,soybeans
India,2004,9082,1083.0,35113.0,26.63,soybeans
India,2004,9082,1083.0,35113.0,27.23,soybeans
India,2004,9082,1083.0,35113.0,25.98,soybeans
India,2004,9082,1083.0,35113.0,26.64,soybeans
India,2004,9082,1083.0,35113.0,25.59,soybeans
India,2004,9082,1083.0,35113.0,24.85,soybeans
India,2004,9082,1083.0,35113.0,26.41,soybeans
India,2004,9082,1083.0,35113.0,26.24,soybeans
India,2004,9082,1083.0,35113.0,25.69,soybeans
India,2004,9082,1083.0,35113.0,25.32,soybeans
India,2004,9082,1083.0,35113.0,27.16,soybeans
India,2004,9082,1083.0,35113.0,24.69,soybeans
India,2004,9082,1083.0,35113.0,27.29,soybeans
India,2004,9082,1083.0,35113.0,27.29,soybeans
India,2004,9082,1083.0,35113.0,25.95,soybeans
India,2004,88588,1083.0,35113.0,26.11,sweet potatoes
India,2004,88588,1083.0,35113.0,27.63,sweet potatoes
India,2004,88588,1083.0,35113.0,26.25,sweet potatoes
India,2004,88588,1083.0,35113.0,24.85,sweet potatoes
India,2004,88588,1083.0,35113.0,25.25,sweet potatoes
India,2004,88588,1083.0,35113.0,26.22,sweet potatoes
India,2004,88588,1083.0,35113.0,26.24,sweet potatoes
India,2004,88588,1083.0,35113.0,26.63,sweet potatoes
India,2004,88588,1083.0,35113.0,27.23,sweet potatoes
India,2004,88588,1083.0,35113.0,25.98,sweet potatoes
India,2004,88588,1083.0,35113.0,26.64,sweet potatoes
India,2004,88588,1083.0,35113.0,25.59,sweet potatoes
India,2004,88588,1083.0,35113.0,24.85,sweet potatoes
India,2004,88588,1083.0,35113.0,26.41,sweet potatoes
India,2004,88588,1083.0,35113.0,26.24,sweet potatoes
India,2004,88588,1083.0,35113.0,25.69,sweet potatoes
India,2004,88588,1083.0,35113.0,25.32,sweet potatoes
India,2004,88588,1083.0,35113.0,27.16,sweet potatoes
India,2004,88588,1083.0,35113.0,24.69,sweet potatoes
India,2004,88588,1083.0,35113.0,27.29,sweet potatoes
India,2004,88588,1083.0,35113.0,27.29,sweet potatoes
India,2004,88588,1083.0,35113.0,25.95,sweet potatoes
India,2005,304978,1083.0,35342.0,25.85,cassava
India,2005,304978,1083.0,35342.0,26.83,cassava
India,2005,304978,1083.0,35342.0,26.28,cassava
India,2005,304978,1083.0,35342.0,24.12,cassava
India,2005,304978,1083.0,35342.0,25.48,cassava
India,2005,304978,1083.0,35342.0,25.82,cassava
India,2005,304978,1083.0,35342.0,25.72,cassava
India,2005,304978,1083.0,35342.0,26.73,cassava
India,2005,304978,1083.0,35342.0,27.49,cassava
India,2005,304978,1083.0,35342.0,25.4,cassava
India,2005,304978,1083.0,35342.0,25.77,cassava
India,2005,304978,1083.0,35342.0,25.62,cassava
India,2005,304978,1083.0,35342.0,24.12,cassava
India,2005,304978,1083.0,35342.0,26.23,cassava
India,2005,304978,1083.0,35342.0,25.72,cassava
India,2005,304978,1083.0,35342.0,26.11,cassava
India,2005,304978,1083.0,35342.0,25.09,cassava
India,2005,304978,1083.0,35342.0,26.51,cassava
India,2005,304978,1083.0,35342.0,25.07,cassava
India,2005,304978,1083.0,35342.0,26.72,cassava
India,2005,304978,1083.0,35342.0,26.72,cassava
India,2005,304978,1083.0,35342.0,26.3,cassava
India,2005,188908,1083.0,35342.0,25.85,potatoes
India,2005,188908,1083.0,35342.0,26.83,potatoes
India,2005,188908,1083.0,35342.0,26.28,potatoes
India,2005,188908,1083.0,35342.0,24.12,potatoes
India,2005,188908,1083.0,35342.0,25.48,potatoes
India,2005,188908,1083.0,35342.0,25.82,potatoes
India,2005,188908,1083.0,35342.0,25.72,potatoes
India,2005,188908,1083.0,35342.0,26.73,potatoes
India,2005,188908,1083.0,35342.0,27.49,potatoes
India,2005,188908,1083.0,35342.0,25.4,potatoes
India,2005,188908,1083.0,35342.0,25.77,potatoes
India,2005,188908,1083.0,35342.0,25.62,potatoes
India,2005,188908,1083.0,35342.0,24.12,potatoes
India,2005,188908,1083.0,35342.0,26.23,potatoes
India,2005,188908,1083.0,35342.0,25.72,potatoes
India,2005,188908,1083.0,35342.0,26.11,potatoes
India,2005,188908,1083.0,35342.0,25.09,potatoes
India,2005,188908,1083.0,35342.0,26.51,potatoes
India,2005,188908,1083.0,35342.0,25.07,potatoes
India,2005,188908,1083.0,35342.0,26.72,potatoes
India,2005,188908,1083.0,35342.0,26.72,potatoes
India,2005,188908,1083.0,35342.0,26.3,potatoes
India,2005,10734,1083.0,35342.0,25.85,soybeans
India,2005,10734,1083.0,35342.0,26.83,soybeans
India,2005,10734,1083.0,35342.0,26.28,soybeans
India,2005,10734,1083.0,35342.0,24.12,soybeans
India,2005,10734,1083.0,35342.0,25.48,soybeans
India,2005,10734,1083.0,35342.0,25.82,soybeans
India,2005,10734,1083.0,35342.0,25.72,soybeans
India,2005,10734,1083.0,35342.0,26.73,soybeans
India,2005,10734,1083.0,35342.0,27.49,soybeans
India,2005,10734,1083.0,35342.0,25.4,soybeans
India,2005,10734,1083.0,35342.0,25.77,soybeans
India,2005,10734,1083.0,35342.0,25.62,soybeans
India,2005,10734,1083.0,35342.0,24.12,soybeans
India,2005,10734,1083.0,35342.0,26.23,soybeans
India,2005,10734,1083.0,35342.0,25.72,soybeans
India,2005,10734,1083.0,35342.0,26.11,soybeans
India,2005,10734,1083.0,35342.0,25.09,soybeans
India,2005,10734,1083.0,35342.0,26.51,soybeans
India,2005,10734,1083.0,35342.0,25.07,soybeans
India,2005,10734,1083.0,35342.0,26.72,soybeans
India,2005,10734,1083.0,35342.0,26.72,soybeans
India,2005,10734,1083.0,35342.0,26.3,soybeans
India,2005,88477,1083.0,35342.0,25.85,sweet potatoes
India,2005,88477,1083.0,35342.0,26.83,sweet potatoes
India,2005,88477,1083.0,35342.0,26.28,sweet potatoes
India,2005,88477,1083.0,35342.0,24.12,sweet potatoes
India,2005,88477,1083.0,35342.0,25.48,sweet potatoes
India,2005,88477,1083.0,35342.0,25.82,sweet potatoes
India,2005,88477,1083.0,35342.0,25.72,sweet potatoes
India,2005,88477,1083.0,35342.0,26.73,sweet potatoes
India,2005,88477,1083.0,35342.0,27.49,sweet potatoes
India,2005,88477,1083.0,35342.0,25.4,sweet potatoes
India,2005,88477,1083.0,35342.0,25.77,sweet potatoes
India,2005,88477,1083.0,35342.0,25.62,sweet potatoes
India,2005,88477,1083.0,35342.0,24.12,sweet potatoes
India,2005,88477,1083.0,35342.0,26.23,sweet potatoes
India,2005,88477,1083.0,35342.0,25.72,sweet potatoes
India,2005,88477,1083.0,35342.0,26.11,sweet potatoes
India,2005,88477,1083.0,35342.0,25.09,sweet potatoes
India,2005,88477,1083.0,35342.0,26.51,sweet potatoes
India,2005,88477,1083.0,35342.0,25.07,sweet potatoes
India,2005,88477,1083.0,35342.0,26.72,sweet potatoes
India,2005,88477,1083.0,35342.0,26.72,sweet potatoes
India,2005,88477,1083.0,35342.0,26.3,sweet potatoes
India,2006,321132,1083.0,37423.0,26.34,cassava
India,2006,321132,1083.0,37423.0,27.28,cassava
India,2006,321132,1083.0,37423.0,26.39,cassava
India,2006,321132,1083.0,37423.0,24.72,cassava
India,2006,321132,1083.0,37423.0,25.42,cassava
India,2006,321132,1083.0,37423.0,26.04,cassava
India,2006,321132,1083.0,37423.0,26.37,cassava
India,2006,321132,1083.0,37423.0,26.99,cassava
India,2006,321132,1083.0,37423.0,27.47,cassava
India,2006,321132,1083.0,37423.0,25.78,cassava
India,2006,321132,1083.0,37423.0,26.43,cassava
India,2006,321132,1083.0,37423.0,25.85,cassava
India,2006,321132,1083.0,37423.0,24.72,cassava
India,2006,321132,1083.0,37423.0,26.37,cassava
India,2006,321132,1083.0,37423.0,26.37,cassava
India,2006,321132,1083.0,37423.0,26.13,cassava
India,2006,321132,1083.0,37423.0,25.31,cassava
India,2006,321132,1083.0,37423.0,26.94,cassava
India,2006,321132,1083.0,37423.0,24.98,cassava
India,2006,321132,1083.0,37423.0,27.15,cassava
India,2006,321132,1083.0,37423.0,27.15,cassava
India,2006,321132,1083.0,37423.0,26.28,cassava
India,2006,185920,1083.0,37423.0,26.34,potatoes
India,2006,185920,1083.0,37423.0,27.28,potatoes
India,2006,185920,1083.0,37423.0,26.39,potatoes
India,2006,185920,1083.0,37423.0,24.72,potatoes
India,2006,185920,1083.0,37423.0,25.42,potatoes
India,2006,185920,1083.0,37423.0,26.04,potatoes
India,2006,185920,1083.0,37423.0,26.37,potatoes
India,2006,185920,1083.0,37423.0,26.99,potatoes
India,2006,185920,1083.0,37423.0,27.47,potatoes
India,2006,185920,1083.0,37423.0,25.78,potatoes
India,2006,185920,1083.0,37423.0,26.43,potatoes
India,2006,185920,1083.0,37423.0,25.85,potatoes
India,2006,185920,1083.0,37423.0,24.72,potatoes
India,2006,185920,1083.0,37423.0,26.37,potatoes
India,2006,185920,1083.0,37423.0,26.37,potatoes
India,2006,185920,1083.0,37423.0,26.13,potatoes
India,2006,185920,1083.0,37423.0,25.31,potatoes
India,2006,185920,1083.0,37423.0,26.94,potatoes
India,2006,185920,1083.0,37423.0,24.98,potatoes
India,2006,185920,1083.0,37423.0,27.15,potatoes
India,2006,185920,1083.0,37423.0,27.15,potatoes
India,2006,185920,1083.0,37423.0,26.28,potatoes
India,2006,10628,1083.0,37423.0,26.34,soybeans
India,2006,10628,1083.0,37423.0,27.28,soybeans
India,2006,10628,1083.0,37423.0,26.39,soybeans
India,2006,10628,1083.0,37423.0,24.72,soybeans
India,2006,10628,1083.0,37423.0,25.42,soybeans
India,2006,10628,1083.0,37423.0,26.04,soybeans
India,2006,10628,1083.0,37423.0,26.37,soybeans
India,2006,10628,1083.0,37423.0,26.99,soybeans
India,2006,10628,1083.0,37423.0,27.47,soybeans
India,2006,10628,1083.0,37423.0,25.78,soybeans
India,2006,10628,1083.0,37423.0,26.43,soybeans
India,2006,10628,1083.0,37423.0,25.85,soybeans
India,2006,10628,1083.0,37423.0,24.72,soybeans
India,2006,10628,1083.0,37423.0,26.37,soybeans
India,2006,10628,1083.0,37423.0,26.37,soybeans
India,2006,10628,1083.0,37423.0,26.13,soybeans
India,2006,10628,1083.0,37423.0,25.31,soybeans
India,2006,10628,1083.0,37423.0,26.94,soybeans
India,2006,10628,1083.0,37423.0,24.98,soybeans
India,2006,10628,1083.0,37423.0,27.15,soybeans
India,2006,10628,1083.0,37423.0,27.15,soybeans
India,2006,10628,1083.0,37423.0,26.28,soybeans
India,2006,86849,1083.0,37423.0,26.34,sweet potatoes
India,2006,86849,1083.0,37423.0,27.28,sweet potatoes
India,2006,86849,1083.0,37423.0,26.39,sweet potatoes
India,2006,86849,1083.0,37423.0,24.72,sweet potatoes
India,2006,86849,1083.0,37423.0,25.42,sweet potatoes
India,2006,86849,1083.0,37423.0,26.04,sweet potatoes
India,2006,86849,1083.0,37423.0,26.37,sweet potatoes
India,2006,86849,1083.0,37423.0,26.99,sweet potatoes
India,2006,86849,1083.0,37423.0,27.47,sweet potatoes
India,2006,86849,1083.0,37423.0,25.78,sweet potatoes
India,2006,86849,1083.0,37423.0,26.43,sweet potatoes
India,2006,86849,1083.0,37423.0,25.85,sweet potatoes
India,2006,86849,1083.0,37423.0,24.72,sweet potatoes
India,2006,86849,1083.0,37423.0,26.37,sweet potatoes
India,2006,86849,1083.0,37423.0,26.37,sweet potatoes
India,2006,86849,1083.0,37423.0,26.13,sweet potatoes
India,2006,86849,1083.0,37423.0,25.31,sweet potatoes
India,2006,86849,1083.0,37423.0,26.94,sweet potatoes
India,2006,86849,1083.0,37423.0,24.98,sweet potatoes
India,2006,86849,1083.0,37423.0,27.15,sweet potatoes
India,2006,86849,1083.0,37423.0,27.15,sweet potatoes
India,2006,86849,1083.0,37423.0,26.28,sweet potatoes
India,2007,322204,1083.0,27422.77,26.0,cassava
India,2007,322204,1083.0,27422.77,27.51,cassava
India,2007,322204,1083.0,27422.77,25.98,cassava
